M: 10
Instance: 1
Algorithm: NSGA-II
Iteration: 500
Population Size: 1000
Running Time: 3.118e+04 seconds
Distance; Skill Score; IsValid
104.5; 4.526855987125875; True; 
105.6; 4.581380688709987; True; 
107.9; 4.60422605308447; True; 
108.4; 4.651665603922935; True; 
116.8; 4.6897526961391565; True; 
120.4; 4.7167543574326976; True; 
123.1; 4.747722462035508; True; 
125.7; 4.754806855354423; True; 
127; 4.762078087334639; True; 
127.1; 4.768193961633072; True; 
128; 4.791760804012905; True; 
128; 4.807467375684278; True; 
129; 4.81544491624435; True; 
129.6; 4.842546836495015; True; 
131.5; 4.858176137982344; True; 
137.5; 4.8891896120470735; True; 
141.6; 4.896250562461638; True; 
141.8; 4.903524064471262; True; 
146.1; 4.904661457915524; True; 
146.3; 4.938619781502681; True; 
148.6; 4.941610802153634; True; 
149.5; 4.941610802153634; True; 
149.6; 4.971275848738105; True; 
151.2; 4.98095731622962; True; 
152.1; 4.9965992227001665; True; 
153.1; 5.02938377768521; True; 
155.5; 5.03181227133037; True; 
161.2; 5.03462845662532; True; 
161.6; 5.068556895072363; True; 
166.9; 5.07700432679335; True; 
171.6; 5.082066934285113; True; 
171.7; 5.09968064110925; True; 
173; 5.101403350555331; True; 
173.1; 5.103803720955957; True; 
174.6; 5.104828403653656; True; 
174.6; 5.109578546904387; True; 
174.7; 5.127428777851599; True; 
175.5; 5.129689892199301; True; 
175.6; 5.133219456732494; True; 
175.6; 5.140822180109311; True; 
176.6; 5.141763230275788; True; 
176.6; 5.1482940974347455; True; 
177.6; 5.150142161848558; True; 
178.1; 5.158362492095249; True; 
180.8; 5.191171455728559; True; 
188.1; 5.201123897207379; True; 
188.4; 5.206015876763344; True; 
190.1; 5.213517756996305; True; 
190.5; 5.2224563366792465; True; 
197.5; 5.224014811372864; True; 
198.8; 5.232996110392154; True; 
198.9; 5.237040791379191; True; 
199; 5.237794993273923; True; 
200.1; 5.253095585849032; True; 
200.9; 5.259832699063484; True; 
203; 5.261976191397813; True; 
203.4; 5.270911639410481; True; 
204.3; 5.291146761731886; True; 
206.2; 5.30362797638389; True; 
212.1; 5.325925955771466; True; 
216.4; 5.3275632601872775; True; 
217.8; 5.334654766883242; True; 
218.8; 5.337858429041094; True; 
219.1; 5.344981413927258; True; 
220.4; 5.348110068480238; True; 
223.6; 5.356981400993131; True; 
226; 5.359456020120986; True; 
227.3; 5.361538971269279; True; 
228.3; 5.3697722885969625; True; 
229.7; 5.385963570600698; True; 
230.7; 5.403463701345317; True; 
237.8; 5.404149249209695; True; 
239.2; 5.4067104586097905; True; 
240.3; 5.414471949629303; True; 
241; 5.418632687354066; True; 
241.9; 5.427486109095786; True; 
244.6; 5.438700532900737; True; 
246; 5.451479405124862; True; 
250.4; 5.453165392525857; True; 
252.3; 5.467163965969091; True; 
257.6; 5.481442628502305; True; 
261.9; 5.485579476984679; True; 
264.4; 5.498310553789601; True; 
267.9; 5.499824495839579; True; 
269.6; 5.5060989599284405; True; 
270.2; 5.506505032404872; True; 
270.9; 5.5082603055123345; True; 
273.3; 5.514680544124982; True; 
273.9; 5.528273777167044; True; 
277.3; 5.529173603261723; True; 
280; 5.535420718056173; True; 
282.7; 5.550350672301615; True; 
282.7; 5.552181338839336; True; 
284.6; 5.57030938543588; True; 
285.1; 5.575187844927661; True; 
292.4; 5.576571684065291; True; 
292.8; 5.586137025230793; True; 
299.1; 5.586699801624049; True; 
299.7; 5.595606434865603; True; 
301.5; 5.609060549930087; True; 
304.2; 5.610553705317095; True; 
306.8; 5.617105230502378; True; 
314.6; 5.61846649219908; True; 
316.1; 5.6341748717626; True; 
317.2; 5.662852233264796; True; 
322.3; 5.679881942112862; True; 
330.9; 5.68421679513888; True; 
338.6; 5.691611874214416; True; 
338.7; 5.70035752782266; True; 
345.9; 5.704322140822235; True; 
348.3; 5.712397131406715; True; 
353; 5.7215633183574806; True; 
360.6; 5.727622577969138; True; 
363.9; 5.735918116531297; True; 
366; 5.753199914199416; True; 
379.2; 5.764549719064467; True; 
387.9; 5.766487206239694; True; 
388.4; 5.7844033017530085; True; 
397.4; 5.7886632131208575; True; 
400.5; 5.794488046659169; True; 
408.1; 5.794975744051132; True; 
410.6; 5.796018969347149; True; 
411.6; 5.812043897930226; True; 
413.8; 5.815843290663267; True; 
417.8; 5.8277568629786165; True; 
421.6; 5.83110156450136; True; 
424.2; 5.834420703681532; True; 
424.6; 5.838786144946595; True; 
435.8; 5.849910558301496; True; 
435.9; 5.853211334503317; True; 
440.7; 5.863203859028629; True; 
451.6; 5.871222556759707; True; 
454; 5.878579238062219; True; 
464.1; 5.882068944436148; True; 
468.8; 5.887335930399167; True; 
474; 5.903198547042979; True; 
480.6; 5.909288524162251; True; 
488.1; 5.914448940698554; True; 
491.8; 5.927010868975651; True; 
495.3; 5.934346926738256; True; 
503.9; 5.9393195310782385; True; 
510.3; 5.946304854993475; True; 
520.2; 5.950413539369381; True; 
526.1; 5.954821183051793; True; 
528.5; 5.969136233596712; True; 
535.9; 5.974327435423617; True; 
538.6; 5.987755616738523; True; 
557.2; 5.9882913419074875; True; 
562; 5.989360813776248; True; 
564.8; 5.993744756554462; True; 
567.5; 6.007320952922745; True; 
573.7; 6.008600171761918; True; 
573.9; 6.013258665283517; True; 
579.9; 6.019946681678842; True; 
599.7; 6.03382569395331; True; 
609.9; 6.036628895362162; True; 
629.9; 6.050379756261458; True; 
633.6; 6.06333335895175; True; 
674.5; 6.063708559391417; True; 
676.3; 6.06595298031387; True; 
678.4; 6.066698550422995; True; 
688.7; 6.071145290451083; True; 
692; 6.094471128641645; True; 
707.7; 6.098989639401177; True; 
731.1; 6.105169427999332; True; 
737.8; 6.1185953652237615; True; 
752.4; 6.1303337684950066; True; 
