M: 16
Instance: 1
Algorithm: NSGA-II
Iteration: 800
Population Size: 1000
Running Time: 9.05e+04 seconds
Distance; Skill Score; IsValid
149.6; 4.486996888431822; True; 
150.7; 4.492341253254974; True; 
150.9; 4.517723594833736; True; 
151.3; 4.517855418930029; True; 
151.9; 4.525692524505011; True; 
152.1; 4.526210003841664; True; 
153.9; 4.544935765881503; True; 
154.6; 4.579440597139797; True; 
156.1; 4.587261849692535; True; 
157.8; 4.6089536992758635; True; 
159.1; 4.655714549618709; True; 
160.1; 4.6654871807828115; True; 
160.4; 4.731588765186739; True; 
161.7; 4.731991449018929; True; 
162.5; 4.743352951409555; True; 
164.5; 4.764101376476228; True; 
166.4; 4.764250875438773; True; 
167; 4.7780788619374555; True; 
167.1; 4.792181496149679; True; 
167.6; 4.810568529216413; True; 
168.5; 4.815776920298363; True; 
171.3; 4.849542252005017; True; 
175.5; 4.863441828613709; True; 
176.3; 4.871923031882373; True; 
176.5; 4.8726806071519295; True; 
178.3; 4.89231726072248; True; 
179.5; 4.908753019184534; True; 
181.5; 4.913071740309251; True; 
181.8; 4.91386681189624; True; 
182.8; 4.955687750313507; True; 
183.9; 4.9648251178833895; True; 
184.3; 4.980367026184775; True; 
185.7; 4.9804578922761; True; 
185.7; 5.001300933020419; True; 
186; 5.011147360775798; True; 
187; 5.058805486675906; True; 
188; 5.059563417901268; True; 
188; 5.082066934285113; True; 
188.8; 5.100370545117563; True; 
191.2; 5.128399268717807; True; 
194.9; 5.150142161848558; True; 
198.3; 5.154119525515847; True; 
198.9; 5.157456768134226; True; 
199.6; 5.1649473726218424; True; 
201.6; 5.1728946977521755; True; 
202.4; 5.183269843682805; True; 
202.7; 5.193681029541281; True; 
204.9; 5.19423674872383; True; 
205.7; 5.200576926754849; True; 
206.3; 5.201670179646582; True; 
207.1; 5.208710019906402; True; 
207.7; 5.213252052196397; True; 
208.8; 5.241048150671645; True; 
210.3; 5.2748503200166645; True; 
211.1; 5.286231854028554; True; 
211.6; 5.3240765797394864; True; 
216.5; 5.333648756514702; True; 
216.7; 5.344195715871434; True; 
217.3; 5.3465485585484736; True; 
217.4; 5.4048337166199385; True; 
221.1; 5.429590802223302; True; 
222; 5.464787519645936; True; 
228.3; 5.474507639116975; True; 
230.7; 5.476831628512262; True; 
232; 5.495821753385906; True; 
235.2; 5.504878459410216; True; 
237.2; 5.515211304327801; True; 
239.6; 5.525563058270066; True; 
240.2; 5.529558673021164; True; 
240.3; 5.538573733806857; True; 
240.9; 5.576341350205793; True; 
243.7; 5.597695185925513; True; 
245.4; 5.634275694625943; True; 
246; 5.665768550719379; True; 
251.1; 5.670338641127442; True; 
253.1; 5.6732974397596365; True; 
253.5; 5.72932680964686; True; 
255.7; 5.731588765186739; True; 
260.5; 5.746011107751926; True; 
262.1; 5.765817515309918; True; 
267; 5.774735882551754; True; 
268.6; 5.779524343324789; True; 
270.1; 5.780101191467912; True; 
271.5; 5.78089310868708; True; 
272.3; 5.787885350940925; True; 
272.9; 5.789298611159442; True; 
273.1; 5.828724327138792; True; 
276.5; 5.835373452470009; True; 
276.6; 5.867644233903098; True; 
277.3; 5.871222556759706; True; 
278.8; 5.878406887580995; True; 
280; 5.883093358575691; True; 
280.9; 5.927832132866582; True; 
281.7; 5.957032316346938; True; 
292.2; 5.957703041548831; True; 
293; 5.9662825621674624; True; 
293.5; 5.968576335175499; True; 
293.9; 5.993788813818705; True; 
297; 5.9957229219954655; True; 
297.6; 6.015778756389041; True; 
298.6; 6.018700498666243; True; 
300.3; 6.021189299069938; True; 
301.2; 6.027757204690554; True; 
302.3; 6.0358298252528275; True; 
304.6; 6.041392685158225; True; 
305.4; 6.059184617631372; True; 
308.6; 6.076276255404217; True; 
310.9; 6.078819183098849; True; 
313.2; 6.094121595840562; True; 
313.9; 6.107209969647869; True; 
314; 6.107888025182799; True; 
314.1; 6.128722284338426; True; 
314.9; 6.148910993109357; True; 
315.7; 6.158060793936604; True; 
318.2; 6.18780263871842; True; 
320.5; 6.193402903062417; True; 
325.8; 6.211654400553183; True; 
328.4; 6.223236273102998; True; 
330.9; 6.230193378869046; True; 
331.7; 6.253095585849032; True; 
337.1; 6.260071387985075; True; 
337.1; 6.263636068588108; True; 
337.9; 6.304059466217598; True; 
349.8; 6.338257230246256; True; 
353.3; 6.357934847000454; True; 
354.1; 6.375114684692225; True; 
355.6; 6.375114684692225; True; 
356.4; 6.394451680826217; True; 
361.8; 6.401228167498113; True; 
363; 6.411788004543869; True; 
365.1; 6.417305583244525; True; 
365.8; 6.422917980767663; True; 
367.8; 6.433129517580486; True; 
369.4; 6.4449811120879446; True; 
370.2; 6.447002898466163; True; 
371.1; 6.472024697700281; True; 
372.4; 6.477265995424853; True; 
374; 6.495960394881704; True; 
378.3; 6.52361641905437; True; 
380.6; 6.529173603261723; True; 
386.9; 6.535547279176669; True; 
391; 6.536053155159205; True; 
392.5; 6.564547711755948; True; 
398.8; 6.578065883836091; True; 
401.7; 6.5817221599490985; True; 
403.9; 6.601190532615334; True; 
407.3; 6.6145808669974855; True; 
409.7; 6.636487896353366; True; 
411.4; 6.649334858712141; True; 
411.9; 6.656098202012831; True; 
413.7; 6.662757831681574; True; 
416.4; 6.693639026161549; True; 
418.7; 6.710963118995275; True; 
422.9; 6.718418641829656; True; 
428.2; 6.723865964443505; True; 
430.3; 6.725258066359961; True; 
431.9; 6.73559889969818; True; 
433.5; 6.742568034366142; True; 
434.4; 6.753429841575423; True; 
436.2; 6.763278211018978; True; 
437.5; 6.768416088216332; True; 
439; 6.768638101247614; True; 
446.7; 6.775173385424786; True; 
453.5; 6.778295991088834; True; 
453.8; 6.779596491257825; True; 
454.1; 6.784545974054522; True; 
455.1; 6.784902449886655; True; 
455.8; 6.7915503050273305; True; 
455.9; 6.803183888535342; True; 
456.9; 6.810770011234364; True; 
458.5; 6.871047261305499; True; 
462.9; 6.88075644451021; True; 
469.1; 6.887954703808802; True; 
473.6; 6.904877766963404; True; 
474.3; 6.913071740309251; True; 
477.6; 6.927678264137992; True; 
478.6; 6.938469688367645; True; 
482.7; 6.945911516819274; True; 
487.7; 6.946157394922372; True; 
488.9; 6.951288937277672; True; 
489.4; 6.955062069675032; True; 
492.6; 6.9623693356700205; True; 
498.7; 6.963882228928778; True; 
503; 6.971275848738106; True; 
504.5; 6.971646882064306; True; 
507.4; 6.974419573852286; True; 
507.9; 6.977311973396926; True; 
508.8; 6.99528410768926; True; 
510.9; 7.003029470553617; True; 
511.9; 7.036229544086295; True; 
516.9; 7.037824750588342; True; 
517.2; 7.057666103909829; True; 
525.1; 7.059184617631372; True; 
526.6; 7.083502619830268; True; 
533; 7.083860800866573; True; 
533.7; 7.090963076595731; True; 
535; 7.091315159697222; True; 
537.4; 7.11293997608408; True; 
537.9; 7.128722284338426; True; 
545.8; 7.132259689531045; True; 
546.8; 7.137670537236755; True; 
552.1; 7.137670537236755; True; 
558.2; 7.141136090120739; True; 
560.6; 7.1525940779274695; True; 
561.6; 7.154119525515847; True; 
566.3; 7.15956719323362; True; 
567.3; 7.161368002234974; True; 
570.4; 7.161667412437735; True; 
573.1; 7.173186268412275; True; 
576.7; 7.174641192660449; True; 
577.7; 7.178976947293169; True; 
578.1; 7.1801258751640535; True; 
582; 7.19534605834842; True; 
582.4; 7.217220655644519; True; 
582.9; 7.252124552505645; True; 
589.4; 7.256717745977488; True; 
592.9; 7.259115844185066; True; 
596.4; 7.27554168840131; True; 
605; 7.297322714205302; True; 
610.6; 7.31722734917642; True; 
621.3; 7.317854489331468; True; 
629.6; 7.326745379565322; True; 
631.5; 7.335658452289302; True; 
641.8; 7.340444114840118; True; 
645.9; 7.345765693114489; True; 
647; 7.359076226059264; True; 
652.9; 7.4214393902200495; True; 
661.2; 7.4214393902200495; True; 
668.4; 7.432327792261605; True; 
668.6; 7.441852175773292; True; 
672; 7.446070935701005; True; 
675.3; 7.464340484627668; True; 
682.4; 7.4692327425066125; True; 
688; 7.473632926873842; True; 
696.8; 7.476106716840192; True; 
698.1; 7.492620722043192; True; 
718.1; 7.498448403173999; True; 
719.2; 7.541329577666694; True; 
741.4; 7.592287815952131; True; 
744.5; 7.6076694366882425; True; 
756.3; 7.608419051317286; True; 
758.9; 7.61320735210376; True; 
776.1; 7.620136054973758; True; 
780.2; 7.636588183729842; True; 
786.6; 7.639785212986821; True; 
787.7; 7.6441430505099195; True; 
805.8; 7.665580991017952; True; 
813.1; 7.679609571779755; True; 
817.8; 7.683407299132094; True; 
836.1; 7.692582562274909; True; 
840.1; 7.70543604658525; True; 
846.4; 7.71189154988058; True; 
852.3; 7.734959761272446; True; 
863.2; 7.738066714777469; True; 
875.7; 7.752969865029085; True; 
877; 7.760949951410897; True; 
879.7; 7.766858811021418; True; 
893.3; 7.774808830310706; True; 
894.1; 7.792391689498254; True; 
898.7; 7.83129374437701; True; 
914.7; 7.8347385189038405; True; 
921.4; 7.840921200198771; True; 
938.7; 7.876102321377793; True; 
939.8; 7.89614025144202; True; 
957.1; 7.91902576458736; True; 
1029; 7.971924949184192; True; 
1043; 7.9972989924095135; True; 
1077; 8.015778756389041; True; 
1119; 8.021189299069938; True; 
1119; 8.02571538390134; True; 
1122; 8.042181594515768; True; 
1161; 8.069668096911595; True; 
1165; 8.069668096911595; True; 
1196; 8.069668096911595; True; 
1207; 8.072249897613514; True; 
1218; 8.082066934285113; True; 
1228; 8.09725730969342; True; 
1245; 8.117933835039642; True; 
1277; 8.164947372621842; True; 
1329; 8.179838928023187; True; 
1418; 8.227115082589126; True; 
1548; 8.290702243287853; True; 
