M: 20
Instance: 1
Algorithm: NSGA-II
Iteration: 1000
Population Size: 1000
Running Time: 1.263e+05 seconds
Distance; Skill Score; IsValid
399.4; 8.698796251790432; True; 
399.7; 8.707399831133248; True; 
401.5; 8.717504074764202; True; 
403.2; 8.725503268859315; True; 
404.3; 8.727053011353858; True; 
404.3; 8.74538712132001; True; 
407.4; 8.75258617874041; True; 
407.6; 8.755341183811547; True; 
413.5; 8.781611782493151; True; 
414.6; 8.7901443650429; True; 
416.4; 8.816837630902034; True; 
419.3; 8.837019948540908; True; 
421.3; 8.840733234611807; True; 
422.3; 8.841672250073634; True; 
423.4; 8.869173027321683; True; 
430.4; 8.872097974274228; True; 
430.7; 8.910891088644528; True; 
437.2; 8.914343157119442; True; 
437.7; 8.94101424370557; True; 
442.4; 8.96425963019685; True; 
448.3; 8.993524403167065; True; 
448.9; 9.00774777800074; True; 
449.2; 9.010723865391773; True; 
452; 9.012837224705173; True; 
454.3; 9.013258665283516; True; 
454.4; 9.04296907339318; True; 
455.1; 9.045714058940868; True; 
458.1; 9.052693941924968; True; 
462.4; 9.061452479087194; True; 
465.9; 9.066325925362039; True; 
466.5; 9.076276255404217; True; 
467.2; 9.089905111439398; True; 
469.4; 9.09236969962912; True; 
470.3; 9.0927206446841; True; 
470.6; 9.106530853822381; True; 
472.2; 9.113609151073028; True; 
474.1; 9.119915410257992; True; 
474.3; 9.142389466118836; True; 
477.4; 9.14674801363064; True; 
481.5; 9.161966616364074; True; 
481.7; 9.174641192660449; True; 
486.6; 9.20194306340165; True; 
491.3; 9.229425847920695; True; 
495.1; 9.232487866352987; True; 
499.6; 9.236033147117636; True; 
500.4; 9.249931756634195; True; 
501.3; 9.291368850451583; True; 
507.2; 9.29928933408768; True; 
507.5; 9.331427296520744; True; 
518.3; 9.341038631677522; True; 
521.5; 9.346157302232008; True; 
521.8; 9.348304863048162; True; 
523.1; 9.352568386179309; True; 
523.1; 9.354108439147401; True; 
526.1; 9.366236123718293; True; 
527.1; 9.372727940885595; True; 
529; 9.390581878550435; True; 
530.2; 9.408070285887186; True; 
538.5; 9.418135498425233; True; 
539.2; 9.443262987458695; True; 
542.4; 9.457730548245998; True; 
550; 9.468347330412158; True; 
553.6; 9.492341253254974; True; 
557.2; 9.50392680419351; True; 
559.9; 9.504606770641955; True; 
560.3; 9.535926741395569; True; 
560.7; 9.55497345833324; True; 
572.3; 9.575187844927662; True; 
577; 9.58692470814482; True; 
580; 9.60390183173167; True; 
584; 9.606488850442648; True; 
584.9; 9.618257344840401; True; 
587.2; 9.647871765306233; True; 
600.3; 9.65867902858245; True; 
601.2; 9.66341821225268; True; 
602.5; 9.6652056284346; True; 
608.3; 9.695218918905152; True; 
615.8; 9.696181587168525; True; 
616.1; 9.715167357848458; True; 
617.3; 9.748420622467568; True; 
620.5; 9.753429841575423; True; 
627.8; 9.755112266395072; True; 
630.9; 9.77742682238931; True; 
631.7; 9.779307827583585; True; 
632.1; 9.796782411701308; True; 
643.5; 9.81050134776653; True; 
644.9; 9.830139387425342; True; 
645.2; 9.849910558301495; True; 
655.7; 9.876391061819188; True; 
670.3; 9.878234468675045; True; 
673.4; 9.907357608131173; True; 
678.3; 9.915874502857692; True; 
681.6; 9.94250410616808; True; 
686.5; 9.948706308904852; True; 
692.6; 9.96080362491177; True; 
693.4; 9.966986025117938; True; 
699.7; 9.968155937149971; True; 
