M: 8
Instance: 1
Algorithm: NSGA-II
Iteration: 400
Population Size: 1000
Running Time: 2.118e+04 seconds
Distance; Skill Score; IsValid
109; 3.2762319579218335; True; 
110.4; 3.283074974735472; True; 
113.5; 3.2986347831244354; True; 
114.9; 3.3068537486930083; True; 
115.5; 3.311329952303793; True; 
118.4; 3.3134453704264137; True; 
119.5; 3.3176455432211585; True; 
120.2; 3.333850145102545; True; 
121.2; 3.3527611917238307; True; 
123.1; 3.3573630306151427; True; 
125; 3.3716219271760215; True; 
125.4; 3.3738311450738303; True; 
125.4; 3.3793055177505824; True; 
126.7; 3.3923451553612045; True; 
128.6; 3.4038066105474227; True; 
129.9; 3.445136968713304; True; 
134.1; 3.445292769425972; True; 
136; 3.4530123911214554; True; 
136.4; 3.4563660331290427; True; 
138.3; 3.4610480916706576; True; 
140.6; 3.4766867429456445; True; 
142.1; 3.4833019523581674; True; 
143.9; 3.500099191915723; True; 
144.5; 3.5116160205691376; True; 
149.3; 3.5229655954919865; True; 
151.4; 3.5465426634781307; True; 
151.5; 3.546789351631258; True; 
151.5; 3.5638369186645447; True; 
154.8; 3.564429326997984; True; 
157.5; 3.5996647787884166; True; 
164.2; 3.601734148260105; True; 
165.6; 3.605843539058089; True; 
165.9; 3.6141587095091747; True; 
167.5; 3.618780024506215; True; 
168.1; 3.6303261548039467; True; 
171.8; 3.6332664111554243; True; 
173.5; 3.6546577546495245; True; 
174; 3.6603910984024672; True; 
175.5; 3.6667986836661743; True; 
178.3; 3.683227206041435; True; 
181; 3.6860102913152852; True; 
181.1; 3.708335902682263; True; 
187.8; 3.710455864335424; True; 
190.3; 3.7328760413627062; True; 
193; 3.746400644491561; True; 
199.1; 3.7633531087482153; True; 
200; 3.765370480291648; True; 
204.2; 3.7694511794020373; True; 
205.9; 3.7695988483874467; True; 
206; 3.7765559107032622; True; 
206.4; 3.787814567063023; True; 
209.8; 3.793930006772684; True; 
212.9; 3.7992716083498728; True; 
215.2; 3.80915553174718; True; 
216.7; 3.8239955911559678; True; 
222.5; 3.826074802700826; True; 
223.9; 3.8261396179359144; True; 
224.1; 3.835436894801858; True; 
224.2; 3.8416722500736347; True; 
226; 3.848927713227078; True; 
226.5; 3.8740757452230348; True; 
234.2; 3.8803561994192366; True; 
235.7; 3.887223331362523; True; 
242.3; 3.8904210188009145; True; 
243.1; 3.893595333819883; True; 
244.1; 3.9015128091299403; True; 
245.5; 3.9077874431106165; True; 
250.8; 3.9149246482051483; True; 
252.3; 3.9172954009456893; True; 
252.6; 3.921166050637739; True; 
256.6; 3.9263424466256547; True; 
256.9; 3.9287542021766537; True; 
258.9; 3.937116510767054; True; 
259.6; 3.937818684698356; True; 
262.1; 3.938419645793193; True; 
262.3; 3.940068013739353; True; 
262.8; 3.9419087743656; True; 
264.6; 3.947139517642829; True; 
265; 3.9537596917332287; True; 
265.1; 3.9783631470838827; True; 
271.8; 3.9789105771755713; True; 
273.4; 3.984707294482673; True; 
276.8; 3.99211148778695; True; 
282.2; 3.9940090331236133; True; 
283.9; 4.000434077479319; True; 
284.6; 4.002166061756508; True; 
284.8; 4.00389116623691; True; 
289.7; 4.012837224705172; True; 
294; 4.023663918197793; True; 
295.4; 4.033021444682911; True; 
303.4; 4.03342375548695; True; 
304.8; 4.050379756261458; True; 
304.9; 4.06333335895175; True; 
309.9; 4.075181854618691; True; 
321.7; 4.078456818053293; True; 
323.1; 4.083144143143052; True; 
327.6; 4.084576277934331; True; 
329.5; 4.090610707828407; True; 
330.7; 4.09377178149873; True; 
332.4; 4.094471128641645; True; 
334.1; 4.095866453478543; True; 
334.2; 4.098643725817057; True; 
339.1; 4.099335277685958; True; 
340.4; 4.114277296561586; True; 
340.9; 4.1176026916900845; True; 
348.9; 4.123851640967086; True; 
356.6; 4.132579847659737; True; 
360.7; 4.132899769944483; True; 
362.3; 4.137037454789512; True; 
365.1; 4.138933940256924; True; 
365.8; 4.142076461073285; True; 
366.6; 4.149834696715785; True; 
369.5; 4.17084820364331; True; 
382.2; 4.1728946977521755; True; 
385; 4.189490313699368; True; 
402.8; 4.193958978019187; True; 
406.2; 4.19534605834842; True; 
407.8; 4.201670179646582; True; 
413.9; 4.214048679411942; True; 
417.9; 4.231979026831504; True; 
438.8; 4.236789099409293; True; 
447.1; 4.2462523122993225; True; 
449.6; 4.2540644529143385; True; 
451.1; 4.26030994579492; True; 
462.3; 4.26245108973043; True; 
464.5; 4.26528962586083; True; 
464.7; 4.265996370495079; True; 
474.3; 4.266466895440241; True; 
477.7; 4.2748503200166645; True; 
479.7; 4.277379974667255; True; 
482.5; 4.279210512601395; True; 
485.5; 4.289365951520032; True; 
494.2; 4.2962262872611605; True; 
517; 4.318480725174517; True; 
529.1; 4.325515663363149; True; 
531.8; 4.328583449714202; True; 
550.4; 4.331224781020732; True; 
562.1; 4.343408593803858; True; 
569.5; 4.347525159998689; True; 
579.7; 4.3600250891893975; True; 
